Date,Time,Temp,Salinity,pH,Saturation State,Upwelling Index,,,,,,,,,,,,,,,,,
7/14/2009,14:45,15.89,31.88,7.867,1.465,37.225,,,,,,,,,,,,,,,,,
7/14/2009,15:00,16.1,31.8,7.991,1.884,37.517,,,,,,,,,,,,,,,,,
7/14/2009,15:15,15.94,31.75,7.867,1.465,37.808,,,,,,,,,,,,,,,,,
7/14/2009,15:30,16.13,31.8,7.986,1.866,38.100,,,,,,,,,,,,,,,,,
7/14/2009,15:45,16.08,31.77,7.920,1.632,38.392,,,,,,,,,,,,,,,,,
7/14/2009,16:00,16.18,31.78,7.962,1.779,38.683,,,,,,,,,,,,,,,,,
7/14/2009,16:15,15.99,31.79,7.943,1.713,38.975,,,,,,,,,,,,,,,,,
7/14/2009,16:30,16.11,31.82,7.972,1.814,39.267,,,,,,,,,,,,,,,,,
7/14/2009,16:45,15.9,31.84,7.910,1.600,39.558,,,,,,,,,,,,,,,,,
7/14/2009,17:00,15.93,31.78,7.910,1.600,39.850,,,,,,,,,,,,,,,,,
7/14/2009,17:15,15.93,31.79,7.882,1.509,40.142,,,,,,,,,,,,,,,,,
7/14/2009,17:30,15.94,31.79,7.839,1.381,40.434,,,,,,,,,,,,,,,,,
7/14/2009,17:45,15.91,31.82,7.782,1.223,40.725,,,,,,,,,,,,,,,,,
7/14/2009,18:00,15.78,32.09,7.958,1.763,41.034,,,,,,,,,,,,,,,,,
7/14/2009,18:15,14.81,32.38,7.958,1.765,41.617,,,,,,,,,,,,,,,,,
7/14/2009,18:30,14.47,32.47,7.939,1.699,42.200,,,,,,,,,,,,,,,,,
7/14/2009,18:45,14.24,32.53,7.940,1.699,42.784,,,,,,,,,,,,,,,,,
7/14/2009,19:00,14.05,32.58,7.925,1.651,43.367,,,,,,,,,,,,,,,,,
7/14/2009,19:15,13.89,32.59,7.911,1.604,43.950,,,,,,,,,,,,,,,,,
7/14/2009,19:30,13.77,32.61,7.907,1.589,44.534,,,,,,,,,,,,,,,,,
7/14/2009,19:45,13.61,32.65,7.897,1.559,45.117,,,,,,,,,,,,,,,,,
7/14/2009,20:00,13.46,32.66,7.888,1.529,45.700,,,,,,,,,,,,,,,,,
7/14/2009,20:15,13.33,32.69,7.874,1.485,46.284,,,,,,,,,,,,,,,,,
7/14/2009,20:30,13.25,32.71,7.864,1.456,46.867,,,,,,,,,,,,,,,,,
7/14/2009,20:45,13.19,32.71,7.850,1.414,47.450,,,,,,,,,,,,,,,,,
7/14/2009,21:00,13.16,32.71,7.836,1.372,48.034,,,,,,,,,,,,,,,,,
7/14/2009,21:15,13.16,32.71,7.822,1.332,48.617,,,,,,,,,,,,,,,,,
7/14/2009,21:30,13.2,32.71,7.812,1.305,49.200,,,,,,,,,,,,,,,,,
7/14/2009,21:45,13.24,32.72,7.802,1.279,49.784,,,,,,,,,,,,,,,,,
7/14/2009,22:00,13.27,32.71,7.793,1.253,50.367,,,,,,,,,,,,,,,,,
7/14/2009,22:15,13.29,32.71,7.788,1.240,50.951,,,,,,,,,,,,,,,,,
7/14/2009,22:30,13.34,32.69,7.783,1.228,51.534,,,,,,,,,,,,,,,,,
7/14/2009,22:45,13.37,32.62,7.788,1.240,52.117,,,,,,,,,,,,,,,,,
7/14/2009,23:00,13.39,32.7,7.788,1.240,52.700,,,,,,,,,,,,,,,,,
7/14/2009,23:15,13.4,32.7,7.779,1.215,53.284,,,,,,,,,,,,,,,,,
7/14/2009,23:30,13.42,32.69,7.779,1.215,53.867,,,,,,,,,,,,,,,,,
7/14/2009,23:45,13.43,32.7,7.769,1.191,54.450,,,,,,,,,,,,,,,,,
7/15/2009,0:00,13.48,32.68,7.764,1.178,54.929,,,,,,,,,,,,,,,,,
7/15/2009,0:15,13.51,32.68,7.755,1.154,53.679,,,,,,,,,,,,,,,,,
7/15/2009,0:30,13.58,32.66,7.721,1.073,52.428,,,,,,,,,,,,,,,,,
7/15/2009,0:45,13.6,32.67,7.726,1.084,51.178,,,,,,,,,,,,,,,,,
7/15/2009,1:00,13.61,32.67,7.731,1.096,49.929,,,,,,,,,,,,,,,,,
7/15/2009,1:15,13.67,32.65,7.726,1.084,48.679,,,,,,,,,,,,,,,,,
7/15/2009,1:30,13.65,32.65,7.707,1.040,47.428,,,,,,,,,,,,,,,,,
7/15/2009,1:45,13.69,32.65,7.698,1.018,46.178,,,,,,,,,,,,,,,,,
7/15/2009,2:00,13.72,32.63,7.683,0.986,44.928,,,,,,,,,,,,,,,,,
7/15/2009,2:15,13.75,32.61,7.669,0.955,43.678,,,,,,,,,,,,,,,,,
7/15/2009,2:30,13.76,32.6,7.655,0.925,42.428,,,,,,,,,,,,,,,,,
7/15/2009,2:45,13.69,32.63,7.698,1.018,41.178,,,,,,,,,,,,,,,,,
7/15/2009,3:00,13.63,32.67,7.712,1.051,39.928,,,,,,,,,,,,,,,,,
7/15/2009,3:15,13.6,32.68,7.717,1.062,38.678,,,,,,,,,,,,,,,,,
7/15/2009,3:30,13.55,32.69,7.702,1.029,37.428,,,,,,,,,,,,,,,,,
7/15/2009,3:45,13.57,32.68,7.688,0.997,36.178,,,,,,,,,,,,,,,,,
7/15/2009,4:00,13.55,32.68,7.693,1.008,34.928,,,,,,,,,,,,,,,,,
7/15/2009,4:15,13.64,32.66,7.679,0.976,33.678,,,,,,,,,,,,,,,,,
7/15/2009,4:30,13.65,32.65,7.669,0.955,32.428,,,,,,,,,,,,,,,,,
7/15/2009,4:45,13.71,32.65,7.659,0.935,31.178,,,,,,,,,,,,,,,,,
7/15/2009,5:00,13.77,32.65,7.640,0.895,29.928,,,,,,,,,,,,,,,,,
7/15/2009,5:15,13.82,32.64,7.636,0.885,28.679,,,,,,,,,,,,,,,,,
7/15/2009,5:30,13.97,32.54,7.640,0.895,27.428,,,,,,,,,,,,,,,,,
7/15/2009,5:45,13.93,32.55,7.631,0.875,26.178,,,,,,,,,,,,,,,,,
7/15/2009,6:00,13.89,32.61,7.602,0.819,24.959,,,,,,,,,,,,,,,,,
7/15/2009,6:15,14.07,32.5,7.612,0.837,24.251,,,,,,,,,,,,,,,,,
7/15/2009,6:30,14.01,32.49,7.636,0.885,23.542,,,,,,,,,,,,,,,,,
7/15/2009,6:45,14.08,32.42,7.621,0.856,22.834,,,,,,,,,,,,,,,,,
7/15/2009,7:00,13.99,32.35,7.664,0.945,22.126,,,,,,,,,,,,,,,,,
7/15/2009,7:15,14.07,32.46,7.683,0.986,21.417,,,,,,,,,,,,,,,,,
7/15/2009,7:30,14.08,32.48,7.712,1.050,20.710,,,,,,,,,,,,,,,,,
7/15/2009,7:45,14.03,32.55,7.802,1.277,20.001,,,,,,,,,,,,,,,,,
7/15/2009,8:00,14.14,32.46,7.754,1.153,19.292,,,,,,,,,,,,,,,,,
7/15/2009,8:15,14.13,32.44,7.769,1.189,18.584,,,,,,,,,,,,,,,,,
7/15/2009,8:30,14.17,32.49,7.759,1.165,17.876,,,,,,,,,,,,,,,,,
7/15/2009,8:45,14.16,32.45,7.797,1.264,17.167,,,,,,,,,,,,,,,,,
7/15/2009,9:00,14.12,32.48,7.773,1.201,16.459,,,,,,,,,,,,,,,,,
7/15/2009,9:15,14.24,32.4,7.759,1.165,15.751,,,,,,,,,,,,,,,,,
7/15/2009,9:30,14.18,32.46,7.797,1.264,15.042,,,,,,,,,,,,,,,,,
7/15/2009,9:45,14.18,32.46,7.811,1.303,14.334,,,,,,,,,,,,,,,,,
7/15/2009,10:00,14.22,32.45,7.859,1.440,13.626,,,,,,,,,,,,,,,,,
7/15/2009,10:15,14.35,32.36,7.887,1.527,12.917,,,,,,,,,,,,,,,,,
7/15/2009,10:30,14.31,32.4,7.883,1.512,12.209,,,,,,,,,,,,,,,,,
7/15/2009,10:45,14.25,32.43,7.840,1.384,11.501,,,,,,,,,,,,,,,,,
7/15/2009,11:00,14.34,32.45,7.911,1.603,10.792,,,,,,,,,,,,,,,,,
7/15/2009,11:15,14.37,32.48,7.925,1.651,10.084,,,,,,,,,,,,,,,,,
7/15/2009,11:30,14.36,32.51,7.987,1.870,9.376,,,,,,,,,,,,,,,,,
7/15/2009,11:45,14.37,32.47,7.939,1.699,8.667,,,,,,,,,,,,,,,,,
7/15/2009,12:00,14.54,32.41,7.973,1.817,8.017,,,,,,,,,,,,,,,,,
7/15/2009,12:15,14.57,32.43,7.992,1.887,8.309,,,,,,,,,,,,,,,,,
7/15/2009,12:30,14.64,32.47,8.068,2.194,8.600,,,,,,,,,,,,,,,,,
7/15/2009,12:45,14.64,32.53,8.068,2.194,8.892,,,,,,,,,,,,,,,,,
7/15/2009,13:00,14.64,32.51,8.068,2.194,9.184,,,,,,,,,,,,,,,,,
7/15/2009,13:15,14.74,32.47,8.058,2.153,9.475,,,,,,,,,,,,,,,,,
7/15/2009,13:30,14.65,32.56,8.058,2.153,9.767,,,,,,,,,,,,,,,,,
7/15/2009,13:45,14.67,32.53,8.058,2.153,10.059,,,,,,,,,,,,,,,,,
7/15/2009,14:00,14.71,32.51,8.049,2.113,10.350,,,,,,,,,,,,,,,,,
7/15/2009,14:15,14.7,32.51,8.063,2.173,10.642,,,,,,,,,,,,,,,,,
7/15/2009,14:30,14.74,32.51,8.058,2.153,10.934,,,,,,,,,,,,,,,,,
7/15/2009,14:45,14.78,32.5,8.053,2.133,11.225,,,,,,,,,,,,,,,,,
7/15/2009,15:00,14.76,32.48,7.972,1.816,11.517,,,,,,,,,,,,,,,,,
7/15/2009,15:15,14.75,32.44,8.001,1.923,11.809,,,,,,,,,,,,,,,,,
7/15/2009,15:30,14.86,32.43,8.010,1.959,12.100,,,,,,,,,,,,,,,,,
7/15/2009,15:45,14.74,32.47,7.968,1.799,12.392,,,,,,,,,,,,,,,,,
7/15/2009,16:00,14.82,32.42,7.987,1.869,12.684,,,,,,,,,,,,,,,,,
7/15/2009,16:15,14.7,32.48,7.972,1.816,12.975,,,,,,,,,,,,,,,,,
7/15/2009,16:30,14.72,32.43,7.958,1.765,13.267,,,,,,,,,,,,,,,,,
7/15/2009,16:45,14.57,32.47,7.935,1.682,13.559,,,,,,,,,,,,,,,,,
7/15/2009,17:00,14.56,32.46,7.916,1.618,13.850,,,,,,,,,,,,,,,,,
7/15/2009,17:15,14.47,32.47,7.854,1.425,14.142,,,,,,,,,,,,,,,,,
7/15/2009,17:30,14.43,32.37,7.816,1.316,14.434,,,,,,,,,,,,,,,,,
7/15/2009,17:45,14.39,32.39,7.726,1.083,14.725,,,,,,,,,,,,,,,,,
7/15/2009,18:00,14.44,32.37,7.668,0.954,15.058,,,,,,,,,,,,,,,,,
7/15/2009,18:15,14.78,32.39,7.735,1.105,16.058,,,,,,,,,,,,,,,,,
7/15/2009,18:30,14.98,32.53,7.920,1.633,17.058,,,,,,,,,,,,,,,,,
7/15/2009,18:45,14.54,32.56,7.930,1.666,18.058,,,,,,,,,,,,,,,,,
7/15/2009,19:00,14.16,32.64,7.925,1.651,19.058,,,,,,,,,,,,,,,,,
7/15/2009,19:15,13.89,32.71,7.921,1.636,20.058,,,,,,,,,,,,,,,,,
7/15/2009,19:30,13.67,32.72,7.921,1.636,21.058,,,,,,,,,,,,,,,,,
7/15/2009,19:45,13.5,32.74,7.916,1.621,22.058,,,,,,,,,,,,,,,,,
7/15/2009,20:00,13.35,32.75,7.907,1.590,23.058,,,,,,,,,,,,,,,,,
7/15/2009,20:15,13.19,32.77,7.893,1.545,24.058,,,,,,,,,,,,,,,,,
7/15/2009,20:30,12.99,32.8,7.879,1.500,25.058,,,,,,,,,,,,,,,,,
7/15/2009,20:45,12.78,32.85,7.865,1.457,26.058,,,,,,,,,,,,,,,,,
7/15/2009,21:00,12.67,32.87,7.850,1.415,27.058,,,,,,,,,,,,,,,,,
7/15/2009,21:15,12.56,32.88,7.841,1.387,28.058,,,,,,,,,,,,,,,,,
7/15/2009,21:30,12.48,32.9,7.832,1.360,29.058,,,,,,,,,,,,,,,,,
7/15/2009,21:45,12.45,32.9,7.822,1.333,30.058,,,,,,,,,,,,,,,,,
7/15/2009,22:00,12.44,32.79,7.817,1.320,31.058,,,,,,,,,,,,,,,,,
7/15/2009,22:15,12.48,32.91,7.813,1.306,32.058,,,,,,,,,,,,,,,,,
7/15/2009,22:30,12.53,32.9,7.798,1.267,33.058,,,,,,,,,,,,,,,,,
7/15/2009,22:45,12.55,32.9,7.798,1.267,34.058,,,,,,,,,,,,,,,,,
7/15/2009,23:00,12.57,32.91,7.789,1.242,35.058,,,,,,,,,,,,,,,,,
7/15/2009,23:15,12.6,32.9,7.789,1.242,36.058,,,,,,,,,,,,,,,,,
7/15/2009,23:30,12.61,32.9,7.789,1.242,37.058,,,,,,,,,,,,,,,,,
7/15/2009,23:45,12.62,32.27,7.784,1.230,38.058,,,,,,,,,,,,,,,,,
7/16/2009,0:00,12.64,32.4,7.779,1.217,38.935,,,,,,,,,,,,,,,,,
7/16/2009,0:15,12.63,32.62,7.770,1.192,37.810,,,,,,,,,,,,,,,,,
7/16/2009,0:30,12.65,31.76,7.761,1.169,36.685,,,,,,,,,,,,,,,,,
7/16/2009,0:45,12.68,32.79,7.751,1.144,35.560,,,,,,,,,,,,,,,,,
7/16/2009,1:00,12.73,31.14,7.747,1.134,34.435,,,,,,,,,,,,,,,,,
7/16/2009,1:15,12.77,32.1,7.737,1.110,33.310,,,,,,,,,,,,,,,,,
7/16/2009,1:30,12.79,32.03,7.732,1.098,32.185,,,,,,,,,,,,,,,,,
7/16/2009,1:45,12.85,32.25,7.698,1.020,31.060,,,,,,,,,,,,,,,,,
7/16/2009,2:00,12.87,32.2,7.694,1.009,29.935,,,,,,,,,,,,,,,,,
7/16/2009,2:15,12.9,31.9,7.694,1.010,28.810,,,,,,,,,,,,,,,,,
7/16/2009,2:30,12.94,32.14,7.675,0.967,27.685,,,,,,,,,,,,,,,,,
7/16/2009,2:45,13,32.41,7.655,0.926,26.560,,,,,,,,,,,,,,,,,
7/16/2009,3:00,13.08,32.24,7.632,0.877,25.435,,,,,,,,,,,,,,,,,
7/16/2009,3:15,13.12,31.9,7.617,0.849,24.310,,,,,,,,,,,,,,,,,
7/16/2009,3:30,13.12,32.09,7.622,0.858,23.185,,,,,,,,,,,,,,,,,
7/16/2009,3:45,13.16,32.33,7.608,0.830,22.060,,,,,,,,,,,,,,,,,
7/16/2009,4:00,13.12,31.66,7.618,0.849,20.935,,,,,,,,,,,,,,,,,
7/16/2009,4:15,13.2,31.66,7.641,0.897,19.810,,,,,,,,,,,,,,,,,
7/16/2009,4:30,13.2,32.19,7.622,0.858,18.685,,,,,,,,,,,,,,,,,
7/16/2009,4:45,13.11,32.21,7.632,0.877,17.560,,,,,,,,,,,,,,,,,
7/16/2009,5:00,13.16,31.78,7.651,0.916,16.435,,,,,,,,,,,,,,,,,
7/16/2009,5:15,13.13,32.44,7.670,0.956,15.310,,,,,,,,,,,,,,,,,
7/16/2009,5:30,13.09,32.12,7.684,0.988,14.185,,,,,,,,,,,,,,,,,
7/16/2009,5:45,13.08,31.9,7.651,0.916,13.060,,,,,,,,,,,,,,,,,
7/16/2009,6:00,13.1,32.01,7.646,0.906,11.981,,,,,,,,,,,,,,,,,
7/16/2009,6:15,13.13,32.21,7.646,0.906,11.647,,,,,,,,,,,,,,,,,
7/16/2009,6:30,13.2,31.99,7.641,0.896,11.314,,,,,,,,,,,,,,,,,
7/16/2009,6:45,13.23,31.98,7.660,0.936,10.981,,,,,,,,,,,,,,,,,
7/16/2009,7:00,13.33,31.66,7.679,0.977,10.647,,,,,,,,,,,,,,,,,
7/16/2009,7:15,13.31,31.93,7.693,1.009,10.314,,,,,,,,,,,,,,,,,
7/16/2009,7:30,13.34,32.24,7.703,1.030,9.981,,,,,,,,,,,,,,,,,
7/16/2009,7:45,13.39,32.02,7.693,1.009,9.647,,,,,,,,,,,,,,,,,
7/16/2009,8:00,13.41,31.85,7.684,0.987,9.314,,,,,,,,,,,,,,,,,
7/16/2009,8:15,13.42,31.87,7.712,1.052,8.981,,,,,,,,,,,,,,,,,
7/16/2009,8:30,13.38,31.73,7.760,1.168,8.647,,,,,,,,,,,,,,,,,
7/16/2009,8:45,13.37,31.91,7.793,1.254,8.314,,,,,,,,,,,,,,,,,
7/16/2009,9:00,13.36,32,7.812,1.305,7.981,,,,,,,,,,,,,,,,,
7/16/2009,9:15,13.41,31.84,7.822,1.332,7.647,,,,,,,,,,,,,,,,,
7/16/2009,9:30,13.44,31.93,7.817,1.319,7.314,,,,,,,,,,,,,,,,,
7/16/2009,9:45,13.49,32.04,7.803,1.279,6.981,,,,,,,,,,,,,,,,,
7/16/2009,10:00,13.45,32.13,7.826,1.345,6.647,,,,,,,,,,,,,,,,,
7/16/2009,10:15,13.48,32.2,7.812,1.305,6.314,,,,,,,,,,,,,,,,,
7/16/2009,10:30,13.45,31.81,7.841,1.386,5.981,,,,,,,,,,,,,,,,,
7/16/2009,10:45,13.5,31.81,7.845,1.400,5.647,,,,,,,,,,,,,,,,,
7/16/2009,11:00,13.5,31.65,7.850,1.414,5.314,,,,,,,,,,,,,,,,,
7/16/2009,11:15,13.49,32.17,7.817,1.318,4.981,,,,,,,,,,,,,,,,,
7/16/2009,11:30,13.48,32.14,7.850,1.414,4.647,,,,,,,,,,,,,,,,,
7/16/2009,11:45,13.53,31.85,7.864,1.457,4.314,,,,,,,,,,,,,,,,,
7/16/2009,12:00,13.56,31.73,7.898,1.560,4.007,,,,,,,,,,,,,,,,,
7/16/2009,12:15,13.53,32.44,7.878,1.499,4.132,,,,,,,,,,,,,,,,,
7/16/2009,12:30,13.53,31.84,7.874,1.486,4.257,,,,,,,,,,,,,,,,,
7/16/2009,12:45,13.62,32.07,7.964,1.786,4.382,,,,,,,,,,,,,,,,,
7/16/2009,13:00,13.63,31.68,7.988,1.874,4.507,,,,,,,,,,,,,,,,,
7/16/2009,13:15,13.71,32.19,7.935,1.685,4.632,,,,,,,,,,,,,,,,,
7/16/2009,13:30,13.75,31.86,8.050,2.118,4.757,,,,,,,,,,,,,,,,,
7/16/2009,13:45,13.8,31.92,8.073,2.219,4.882,,,,,,,,,,,,,,,,,
7/16/2009,14:00,13.74,31.94,8.078,2.239,5.007,,,,,,,,,,,,,,,,,
7/16/2009,14:15,13.72,32,8.050,2.117,5.132,,,,,,,,,,,,,,,,,
7/16/2009,14:30,13.78,31.9,8.045,2.098,5.257,,,,,,,,,,,,,,,,,
7/16/2009,14:45,13.77,32.01,8.021,2.001,5.382,,,,,,,,,,,,,,,,,
7/16/2009,15:00,13.65,31.84,8.007,1.946,5.507,,,,,,,,,,,,,,,,,
7/16/2009,15:15,13.67,31.65,7.988,1.874,5.632,,,,,,,,,,,,,,,,,
7/16/2009,15:30,13.8,32.13,7.997,1.908,5.757,,,,,,,,,,,,,,,,,
7/16/2009,15:45,13.75,32.16,7.997,1.908,5.882,,,,,,,,,,,,,,,,,
7/16/2009,16:00,13.72,31.88,7.969,1.803,6.007,,,,,,,,,,,,,,,,,
7/16/2009,16:15,13.74,32.26,7.973,1.820,6.132,,,,,,,,,,,,,,,,,
7/16/2009,16:30,13.78,31.77,7.959,1.769,6.257,,,,,,,,,,,,,,,,,
7/16/2009,16:45,13.76,31.78,7.936,1.686,6.382,,,,,,,,,,,,,,,,,
7/16/2009,17:00,13.82,32.04,7.950,1.735,6.507,,,,,,,,,,,,,,,,,
7/16/2009,17:15,13.66,32,7.945,1.718,6.632,,,,,,,,,,,,,,,,,
7/16/2009,17:30,13.63,32.16,7.921,1.637,6.757,,,,,,,,,,,,,,,,,
7/16/2009,17:45,13.62,31.79,7.883,1.515,6.882,,,,,,,,,,,,,,,,,
7/16/2009,18:00,13.59,32.37,7.840,1.385,7.070,,,,,,,,,,,,,,,,,
7/16/2009,18:15,13.58,32.02,7.802,1.279,8.278,,,,,,,,,,,,,,,,,
7/16/2009,18:30,13.68,32.02,7.750,1.143,9.485,,,,,,,,,,,,,,,,,
7/16/2009,18:45,13.96,32.28,7.707,1.040,10.695,,,,,,,,,,,,,,,,,
7/16/2009,19:00,14.13,31.71,7.693,1.007,11.903,,,,,,,,,,,,,,,,,
7/16/2009,19:15,14.4,31.59,7.812,1.304,13.111,,,,,,,,,,,,,,,,,
7/16/2009,19:30,14.57,31.82,7.892,1.542,14.320,,,,,,,,,,,,,,,,,
7/16/2009,19:45,14.33,31.85,7.902,1.573,15.528,,,,,,,,,,,,,,,,,
7/16/2009,20:00,13.71,31.44,7.907,1.591,16.736,,,,,,,,,,,,,,,,,
7/16/2009,20:15,13.43,32.15,7.893,1.545,17.945,,,,,,,,,,,,,,,,,
7/16/2009,20:30,13.34,31.91,7.874,1.486,19.153,,,,,,,,,,,,,,,,,
7/16/2009,20:45,13.32,32.14,7.864,1.457,20.361,,,,,,,,,,,,,,,,,
7/16/2009,21:00,13.32,32.37,7.850,1.414,21.570,,,,,,,,,,,,,,,,,
7/16/2009,21:15,13.32,31.43,7.846,1.401,22.778,,,,,,,,,,,,,,,,,
7/16/2009,21:30,13.11,32.64,7.850,1.414,23.986,,,,,,,,,,,,,,,,,
7/16/2009,21:45,12.96,32.33,7.846,1.401,25.195,,,,,,,,,,,,,,,,,
7/16/2009,22:00,12.86,32.66,7.846,1.401,26.403,,,,,,,,,,,,,,,,,
7/16/2009,22:15,12.78,32.48,7.831,1.360,27.611,,,,,,,,,,,,,,,,,
7/16/2009,22:30,12.74,32.53,7.827,1.346,28.820,,,,,,,,,,,,,,,,,
7/16/2009,22:45,12.72,32.65,7.817,1.319,30.028,,,,,,,,,,,,,,,,,
7/16/2009,23:00,12.74,31.98,7.817,1.320,31.236,,,,,,,,,,,,,,,,,
7/16/2009,23:15,12.76,31.99,7.808,1.294,32.445,,,,,,,,,,,,,,,,,
7/16/2009,23:30,12.81,31.97,7.798,1.268,33.653,,,,,,,,,,,,,,,,,
7/16/2009,23:45,12.84,31.95,7.798,1.268,34.861,,,,,,,,,,,,,,,,,
7/17/2009,0:00,12.86,31.93,7.794,1.255,35.986,,,,,,,,,,,,,,,,,
7/17/2009,0:15,12.89,31.95,7.794,1.255,35.736,,,,,,,,,,,,,,,,,
7/17/2009,0:30,12.91,31.89,7.789,1.242,35.486,,,,,,,,,,,,,,,,,
7/17/2009,0:45,12.92,31.89,7.789,1.242,35.236,,,,,,,,,,,,,,,,,
7/17/2009,1:00,12.94,32.02,7.784,1.229,34.986,,,,,,,,,,,,,,,,,
7/17/2009,1:15,12.96,32.01,7.774,1.205,34.736,,,,,,,,,,,,,,,,,
7/17/2009,1:30,12.97,31.95,7.760,1.168,34.486,,,,,,,,,,,,,,,,,
7/17/2009,1:45,13.01,31.96,7.755,1.156,34.236,,,,,,,,,,,,,,,,,
7/17/2009,2:00,13,32.7,7.750,1.143,33.986,,,,,,,,,,,,,,,,,
7/17/2009,2:15,13.05,32.04,7.741,1.121,33.736,,,,,,,,,,,,,,,,,
7/17/2009,2:30,13.12,31.99,7.732,1.098,33.486,,,,,,,,,,,,,,,,,
7/17/2009,2:45,13.18,31.87,7.698,1.020,33.236,,,,,,,,,,,,,,,,,
7/17/2009,3:00,13.23,32.07,7.693,1.009,32.986,,,,,,,,,,,,,,,,,
7/17/2009,3:15,13.29,31.92,7.679,0.977,32.736,,,,,,,,,,,,,,,,,
7/17/2009,3:30,13.41,32.09,7.669,0.956,32.486,,,,,,,,,,,,,,,,,
7/17/2009,3:45,13.57,31.61,7.655,0.926,32.236,,,,,,,,,,,,,,,,,
7/17/2009,4:00,13.62,31.95,7.646,0.906,31.986,,,,,,,,,,,,,,,,,
7/17/2009,4:15,13.72,32.48,7.645,0.905,31.736,,,,,,,,,,,,,,,,,
7/17/2009,4:30,13.75,31.95,7.650,0.915,31.486,,,,,,,,,,,,,,,,,
7/17/2009,4:45,13.78,31.89,7.650,0.915,31.236,,,,,,,,,,,,,,,,,
7/17/2009,5:00,13.87,31.85,7.660,0.935,30.986,,,,,,,,,,,,,,,,,
7/17/2009,5:15,14.02,31.79,7.664,0.945,30.736,,,,,,,,,,,,,,,,,
7/17/2009,5:30,14.14,31.85,7.650,0.915,30.486,,,,,,,,,,,,,,,,,
7/17/2009,5:45,14.04,31.96,7.645,0.905,30.236,,,,,,,,,,,,,,,,,
7/17/2009,6:00,14.03,31.66,7.650,0.915,30.007,,,,,,,,,,,,,,,,,
7/17/2009,6:15,13.99,31.83,7.669,0.955,30.132,,,,,,,,,,,,,,,,,
7/17/2009,6:30,13.97,32.14,7.702,1.029,30.257,,,,,,,,,,,,,,,,,
7/17/2009,6:45,13.95,31.73,7.721,1.073,30.382,,,,,,,,,,,,,,,,,
7/17/2009,7:00,13.92,32.07,7.731,1.096,30.507,,,,,,,,,,,,,,,,,
7/17/2009,7:15,13.93,32.06,7.745,1.130,30.632,,,,,,,,,,,,,,,,,
7/17/2009,7:30,13.94,32.16,7.769,1.190,30.757,,,,,,,,,,,,,,,,,
7/17/2009,7:45,13.92,31.69,7.750,1.143,30.882,,,,,,,,,,,,,,,,,
7/17/2009,8:00,14.02,32.05,7.778,1.215,31.007,,,,,,,,,,,,,,,,,
7/17/2009,8:15,14.01,31.87,7.769,1.190,31.132,,,,,,,,,,,,,,,,,
7/17/2009,8:30,14.07,32.05,7.788,1.239,31.257,,,,,,,,,,,,,,,,,
7/17/2009,8:45,14.04,31.78,7.788,1.240,31.382,,,,,,,,,,,,,,,,,
7/17/2009,9:00,13.98,31.78,7.817,1.317,31.507,,,,,,,,,,,,,,,,,
7/17/2009,9:15,14.05,31.67,7.831,1.358,31.632,,,,,,,,,,,,,,,,,
7/17/2009,9:30,14.15,31.64,7.835,1.371,31.757,,,,,,,,,,,,,,,,,
7/17/2009,9:45,14.13,31.64,7.840,1.385,31.882,,,,,,,,,,,,,,,,,
7/17/2009,10:00,14.04,31.69,7.869,1.470,32.007,,,,,,,,,,,,,,,,,
7/17/2009,10:15,14.06,31.97,7.907,1.589,32.132,,,,,,,,,,,,,,,,,
7/17/2009,10:30,14.07,31.9,7.930,1.668,32.257,,,,,,,,,,,,,,,,,
7/17/2009,10:45,14.03,31.86,7.945,1.718,32.382,,,,,,,,,,,,,,,,,
7/17/2009,11:00,14.03,31.89,7.945,1.718,32.507,,,,,,,,,,,,,,,,,
7/17/2009,11:15,14,31.95,7.926,1.652,32.632,,,,,,,,,,,,,,,,,
7/17/2009,11:30,14.01,31.81,7.935,1.685,32.757,,,,,,,,,,,,,,,,,
7/17/2009,11:45,13.9,31.98,7.983,1.855,32.882,,,,,,,,,,,,,,,,,
7/17/2009,12:00,13.72,32.26,7.978,1.837,33.043,,,,,,,,,,,,,,,,,
7/17/2009,12:15,13.54,31.89,7.997,1.910,33.793,,,,,,,,,,,,,,,,,
7/17/2009,12:30,13.41,31.98,8.002,1.928,34.543,,,,,,,,,,,,,,,,,
7/17/2009,12:45,13.39,31.97,8.017,1.984,35.293,,,,,,,,,,,,,,,,,
7/17/2009,13:00,13.43,31.84,8.002,1.928,36.043,,,,,,,,,,,,,,,,,
7/17/2009,13:15,13.34,31.85,8.012,1.965,36.793,,,,,,,,,,,,,,,,,
7/17/2009,13:30,13.31,31.31,8.017,1.985,37.543,,,,,,,,,,,,,,,,,
7/17/2009,13:45,13.42,32.59,8.035,2.059,38.293,,,,,,,,,,,,,,,,,
7/17/2009,14:00,13.35,32.29,8.040,2.079,39.043,,,,,,,,,,,,,,,,,
7/17/2009,14:15,13.49,32.13,7.997,1.909,39.793,,,,,,,,,,,,,,,,,
7/17/2009,14:30,13.33,32.7,8.069,2.198,40.543,,,,,,,,,,,,,,,,,
7/17/2009,14:45,13.45,32.6,8.040,2.078,41.293,,,,,,,,,,,,,,,,,
7/17/2009,15:00,13.51,32.63,8.007,1.945,42.043,,,,,,,,,,,,,,,,,
